trial_id,logical_trial_id,attempt_index,timestamp_utc,finished_timestamp_utc,included,exclusion_reasons,phase,repetition,family_id,molecule,basis,problem_instance,input_sha256,candidate_name,backend,cpu_threads,wall_time_s,solver_time_s,initialization_time_s,matvec_time_s,transfer_time_s,n_orbitals,n_alpha_strings,n_beta_strings,n_configurations,estimated_work,peak_host_rss_mb,peak_gpu_memory_mb,input_features_json
98e47a92b2bfc1a9ebeaf38d099a75ec596d8c04809b7a3744d5db7dca01b178,e249f5747a22cbedc79e05f1f8c8e642d92e6581b0b1cb916062216a498277ae,0,2026-08-01T17:09:52.635682Z,2026-08-01T17:09:53.404455Z,false,timing_ineligible;warmup,warmup,0,n2,N2,6-31G,n2-prefix-0055,4507b50dbe257a7a5d0b15b1536c16526f2f0ab957eead9d7e17d765571a3637,amd-cpu-16,cpu,16,0.7079926879960112,0.132838,0.002813,,,18,55,55,3025,712569,21.59375,,"{""alpha"":{""bit_length"":18,""count"":55,""file_bytes"":1045,""occupancy_max"":7,""occupancy_mean"":7.0,""occupancy_min"":7,""occupancy_variance"":0.0,""path"":""/home/nagan/autosbd-sc26-rg/data/derived/phase_b_prefixes/n2/AlphaDets_n0055.txt"",""sha256"":""75b771bea9661bb23f98f6e2bdd165e47841cee8e8de91c13959eb40abc54d79"",""unique_count"":55},""beta"":{""bit_length"":18,""count"":55,""file_bytes"":1045,""occupancy_max"":7,""occupancy_mean"":7.0,""occupancy_min"":7,""occupancy_variance"":0.0,""path"":""/home/nagan/autosbd-sc26-rg/data/derived/phase_b_prefixes/n2/AlphaDets_n0055.txt"",""sha256"":""75b771bea9661bb23f98f6e2bdd165e47841cee8e8de91c13959eb40abc54d79"",""unique_count"":55},""beta_reuses_alpha"":true,""combined_input_sha256"":""4507b50dbe257a7a5d0b15b1536c16526f2f0ab957eead9d7e17d765571a3637"",""connectivity"":{""alpha"":{""determinants"":55,""directed_double_edges"":1540,""directed_single_edges"":682,""double_degree_max"":32,""double_degree_mean"":28.0,""double_degree_min"":22,""double_edge_density"":0.5185185185185185,""single_degree_max"":20,""single_degree_mean"":12.4,""single_degree_min"":7,""single_edge_density"":0.22962962962962963,""unordered_pair_comparisons"":1485},""beta"":{""determinants"":55,""directed_double_edges"":1540,""directed_single_edges"":682,""double_degree_max"":32,""double_degree_mean"":28.0,""double_degree_min"":22,""double_edge_density"":0.5185185185185185,""single_degree_max"":20,""single_degree_mean"":12.4,""single_degree_min"":7,""single_edge_density"":0.22962962962962963,""unordered_pair_comparisons"":1485},""pair_comparisons"":2970},""connectivity_pair_limit"":1000000,""fcidump"":{""compact_two_electron_slots"":14706,""core_integrals"":1,""exact_zero_integrals"":0,""file_bytes"":437951,""integral_records"":10325,""isym"":1,""max_abs_integral"":28.13104666664194,""ms2"":0,""n_electrons"":14,""n_orbitals"":18,""one_electron_integrals"":122,""orbsym"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""path"":""/home/nagan/autosbd-sc26-rg/external/riken-sbd/data/n2/fcidump.txt"",""sha256"":""dee67eb5e8aee2f099953a52d7910db59bc7b284ad03a8fa7ffd2a4ba8efcf33"",""source_integral_doubles"":16650,""sum_abs_integrals"":500.99976876026955,""two_electron_fill_density"":0.6937304501563988,""two_electron_integrals"":10202},""log1p_method0_work_proxy"":13.476633431913193,""log1p_n_configurations"":8.0149968943483,""method0_work_proxy"":712569,""n_configurations"":3025}"
ed7d2fb0b84e3a71a878e82918698612341ef12c58d08515c810737fa87edbd5,52a9beae961fd6b3578695cfb7b00f8ae3bea4583ee6031fe7eba710eca068ae,0,2026-08-01T17:09:53.471823Z,2026-08-01T17:09:54.398498Z,false,timing_ineligible;warmup,warmup,0,n2,N2,6-31G,n2-prefix-0055,4507b50dbe257a7a5d0b15b1536c16526f2f0ab957eead9d7e17d765571a3637,amd-l4-default,gpu,1,0.8651033389905933,0.039171,0.001145,,,18,55,55,3025,712569,116.63671875,192.0,"{""alpha"":{""bit_length"":18,""count"":55,""file_bytes"":1045,""occupancy_max"":7,""occupancy_mean"":7.0,""occupancy_min"":7,""occupancy_variance"":0.0,""path"":""/home/nagan/autosbd-sc26-rg/data/derived/phase_b_prefixes/n2/AlphaDets_n0055.txt"",""sha256"":""75b771bea9661bb23f98f6e2bdd165e47841cee8e8de91c13959eb40abc54d79"",""unique_count"":55},""beta"":{""bit_length"":18,""count"":55,""file_bytes"":1045,""occupancy_max"":7,""occupancy_mean"":7.0,""occupancy_min"":7,""occupancy_variance"":0.0,""path"":""/home/nagan/autosbd-sc26-rg/data/derived/phase_b_prefixes/n2/AlphaDets_n0055.txt"",""sha256"":""75b771bea9661bb23f98f6e2bdd165e47841cee8e8de91c13959eb40abc54d79"",""unique_count"":55},""beta_reuses_alpha"":true,""combined_input_sha256"":""4507b50dbe257a7a5d0b15b1536c16526f2f0ab957eead9d7e17d765571a3637"",""connectivity"":{""alpha"":{""determinants"":55,""directed_double_edges"":1540,""directed_single_edges"":682,""double_degree_max"":32,""double_degree_mean"":28.0,""double_degree_min"":22,""double_edge_density"":0.5185185185185185,""single_degree_max"":20,""single_degree_mean"":12.4,""single_degree_min"":7,""single_edge_density"":0.22962962962962963,""unordered_pair_comparisons"":1485},""beta"":{""determinants"":55,""directed_double_edges"":1540,""directed_single_edges"":682,""double_degree_max"":32,""double_degree_mean"":28.0,""double_degree_min"":22,""double_edge_density"":0.5185185185185185,""single_degree_max"":20,""single_degree_mean"":12.4,""single_degree_min"":7,""single_edge_density"":0.22962962962962963,""unordered_pair_comparisons"":1485},""pair_comparisons"":2970},""connectivity_pair_limit"":1000000,""fcidump"":{""compact_two_electron_slots"":14706,""core_integrals"":1,""exact_zero_integrals"":0,""file_bytes"":437951,""integral_records"":10325,""isym"":1,""max_abs_integral"":28.13104666664194,""ms2"":0,""n_electrons"":14,""n_orbitals"":18,""one_electron_integrals"":122,""orbsym"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""path"":""/home/nagan/autosbd-sc26-rg/external/riken-sbd/data/n2/fcidump.txt"",""sha256"":""dee67eb5e8aee2f099953a52d7910db59bc7b284ad03a8fa7ffd2a4ba8efcf33"",""source_integral_doubles"":16650,""sum_abs_integrals"":500.99976876026955,""two_electron_fill_density"":0.6937304501563988,""two_electron_integrals"":10202},""log1p_method0_work_proxy"":13.476633431913193,""log1p_n_configurations"":8.0149968943483,""method0_work_proxy"":712569,""n_configurations"":3025}"
043c75bb3f0c485f5e12bb1daf7d5393967f3b7034f72076d0c852d303b0a91a,4d2fe4a6229f1d6276ea283dc5946bfb0498682ff146649f2a88342fc7608ff0,0,2026-08-01T17:09:54.466076Z,2026-08-01T17:09:55.460457Z,false,timing_ineligible;warmup,warmup,0,n2,N2,6-31G,n2-prefix-0100,1d928136c75b5deedcb2c11db761ed345aaa597dd9fa947d1b41ee63cafa3f5f,amd-l4-default,gpu,1,0.9381017249979777,0.103261,0.003363,,,18,100,100,10000,2963696,114.9375,192.0,"{""alpha"":{""bit_length"":18,""count"":100,""file_bytes"":1900,""occupancy_max"":7,""occupancy_mean"":7.0,""occupancy_min"":7,""occupancy_variance"":0.0,""path"":""/home/nagan/autosbd-sc26-rg/data/derived/phase_b_prefixes/n2/AlphaDets_n0100.txt"",""sha256"":""bc288d1aa1293c495453c7bb7bf3079aa9d2e03c799715d2835d9a09034b9917"",""unique_count"":100},""beta"":{""bit_length"":18,""count"":100,""file_bytes"":1900,""occupancy_max"":7,""occupancy_mean"":7.0,""occupancy_min"":7,""occupancy_variance"":0.0,""path"":""/home/nagan/autosbd-sc26-rg/data/derived/phase_b_prefixes/n2/AlphaDets_n0100.txt"",""sha256"":""bc288d1aa1293c495453c7bb7bf3079aa9d2e03c799715d2835d9a09034b9917"",""unique_count"":100},""beta_reuses_alpha"":true,""combined_input_sha256"":""1d928136c75b5deedcb2c11db761ed345aaa597dd9fa947d1b41ee63cafa3f5f"",""connectivity"":{""alpha"":{""determinants"":100,""directed_double_edges"":4508,""directed_single_edges"":1336,""double_degree_max"":61,""double_degree_mean"":45.08,""double_degree_min"":29,""double_edge_density"":0.45535353535353534,""single_degree_max"":35,""single_degree_mean"":13.36,""single_degree_min"":5,""single_edge_density"":0.13494949494949496,""unordered_pair_comparisons"":4950},""beta"":{""determinants"":100,""directed_double_edges"":4508,""directed_single_edges"":1336,""double_degree_max"":61,""double_degree_mean"":45.08,""double_degree_min"":29,""double_edge_density"":0.45535353535353534,""single_degree_max"":35,""single_degree_mean"":13.36,""single_degree_min"":5,""single_edge_density"":0.13494949494949496,""unordered_pair_comparisons"":4950},""pair_comparisons"":9900},""connectivity_pair_limit"":1000000,""fcidump"":{""compact_two_electron_slots"":14706,""core_integrals"":1,""exact_zero_integrals"":0,""file_bytes"":437951,""integral_records"":10325,""isym"":1,""max_abs_integral"":28.13104666664194,""ms2"":0,""n_electrons"":14,""n_orbitals"":18,""one_electron_integrals"":122,""orbsym"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""path"":""/home/nagan/autosbd-sc26-rg/external/riken-sbd/data/n2/fcidump.txt"",""sha256"":""dee67eb5e8aee2f099953a52d7910db59bc7b284ad03a8fa7ffd2a4ba8efcf33"",""source_integral_doubles"":16650,""sum_abs_integrals"":500.99976876026955,""two_electron_fill_density"":0.6937304501563988,""two_electron_integrals"":10202},""log1p_method0_work_proxy"":14.90194803345196,""log1p_n_configurations"":9.210440366976517,""method0_work_proxy"":2963696,""n_configurations"":10000}"
be36acf35fe1ac0168c4759c2d151129e2e24472ab29a10b29843ca5c6667891,ed526e71e2eab9efb874f57e5f1df4799c6c0e3bdca60bb4347b0a8471c78915,0,2026-08-01T17:09:55.523817Z,2026-08-01T17:09:56.691461Z,false,timing_ineligible;warmup,warmup,0,n2,N2,6-31G,n2-prefix-0100,1d928136c75b5deedcb2c11db761ed345aaa597dd9fa947d1b41ee63cafa3f5f,amd-cpu-16,cpu,16,1.1115487470087828,0.535949,0.00343,,,18,100,100,10000,2963696,23.5078125,,"{""alpha"":{""bit_length"":18,""count"":100,""file_bytes"":1900,""occupancy_max"":7,""occupancy_mean"":7.0,""occupancy_min"":7,""occupancy_variance"":0.0,""path"":""/home/nagan/autosbd-sc26-rg/data/derived/phase_b_prefixes/n2/AlphaDets_n0100.txt"",""sha256"":""bc288d1aa1293c495453c7bb7bf3079aa9d2e03c799715d2835d9a09034b9917"",""unique_count"":100},""beta"":{""bit_length"":18,""count"":100,""file_bytes"":1900,""occupancy_max"":7,""occupancy_mean"":7.0,""occupancy_min"":7,""occupancy_variance"":0.0,""path"":""/home/nagan/autosbd-sc26-rg/data/derived/phase_b_prefixes/n2/AlphaDets_n0100.txt"",""sha256"":""bc288d1aa1293c495453c7bb7bf3079aa9d2e03c799715d2835d9a09034b9917"",""unique_count"":100},""beta_reuses_alpha"":true,""combined_input_sha256"":""1d928136c75b5deedcb2c11db761ed345aaa597dd9fa947d1b41ee63cafa3f5f"",""connectivity"":{""alpha"":{""determinants"":100,""directed_double_edges"":4508,""directed_single_edges"":1336,""double_degree_max"":61,""double_degree_mean"":45.08,""double_degree_min"":29,""double_edge_density"":0.45535353535353534,""single_degree_max"":35,""single_degree_mean"":13.36,""single_degree_min"":5,""single_edge_density"":0.13494949494949496,""unordered_pair_comparisons"":4950},""beta"":{""determinants"":100,""directed_double_edges"":4508,""directed_single_edges"":1336,""double_degree_max"":61,""double_degree_mean"":45.08,""double_degree_min"":29,""double_edge_density"":0.45535353535353534,""single_degree_max"":35,""single_degree_mean"":13.36,""single_degree_min"":5,""single_edge_density"":0.13494949494949496,""unordered_pair_comparisons"":4950},""pair_comparisons"":9900},""connectivity_pair_limit"":1000000,""fcidump"":{""compact_two_electron_slots"":14706,""core_integrals"":1,""exact_zero_integrals"":0,""file_bytes"":437951,""integral_records"":10325,""isym"":1,""max_abs_integral"":28.13104666664194,""ms2"":0,""n_electrons"":14,""n_orbitals"":18,""one_electron_integrals"":122,""orbsym"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""path"":""/home/nagan/autosbd-sc26-rg/external/riken-sbd/data/n2/fcidump.txt"",""sha256"":""dee67eb5e8aee2f099953a52d7910db59bc7b284ad03a8fa7ffd2a4ba8efcf33"",""source_integral_doubles"":16650,""sum_abs_integrals"":500.99976876026955,""two_electron_fill_density"":0.6937304501563988,""two_electron_integrals"":10202},""log1p_method0_work_proxy"":14.90194803345196,""log1p_n_configurations"":9.210440366976517,""method0_work_proxy"":2963696,""n_configurations"":10000}"
52160a164e49ed4ffaeff210b3ac51ad284b1d2910585e127a3ac5ba3c59a935,9071ed66690e02d52f67fcb1899d6cd7bfdf2738ea69f613716e3656ad3c79ab,0,2026-08-01T17:09:56.828809Z,2026-08-01T17:09:57.903418Z,false,timing_ineligible;warmup,warmup,0,h2o,H2O,cc-pVDZ,h2o-prefix-0055,d0872935a2dc0f51499913dbc2f2300c4158877041671b5eb2d7406276f4b6e4,amd-l4-default,gpu,1,1.0139471469883574,0.070167,0.001223,,,24,55,55,3025,564481,79.234375,14.0,"{""alpha"":{""bit_length"":24,""count"":55,""file_bytes"":1375,""occupancy_max"":5,""occupancy_mean"":5.0,""occupancy_min"":5,""occupancy_variance"":0.0,""path"":""/home/nagan/autosbd-sc26-rg/data/derived/phase_b_prefixes/h2o/AlphaDets_n0055.txt"",""sha256"":""5e4b39a5043f24f7cdaabbc08de83d9d0b1d7e7bd44d0ee17093d9434de09463"",""unique_count"":55},""beta"":{""bit_length"":24,""count"":55,""file_bytes"":1375,""occupancy_max"":5,""occupancy_mean"":5.0,""occupancy_min"":5,""occupancy_variance"":0.0,""path"":""/home/nagan/autosbd-sc26-rg/data/derived/phase_b_prefixes/h2o/AlphaDets_n0055.txt"",""sha256"":""5e4b39a5043f24f7cdaabbc08de83d9d0b1d7e7bd44d0ee17093d9434de09463"",""unique_count"":55},""beta_reuses_alpha"":true,""combined_input_sha256"":""d0872935a2dc0f51499913dbc2f2300c4158877041671b5eb2d7406276f4b6e4"",""connectivity"":{""alpha"":{""determinants"":55,""directed_double_edges"":1512,""directed_single_edges"":576,""double_degree_max"":36,""double_degree_mean"":27.490909090909092,""double_degree_min"":16,""double_edge_density"":0.509090909090909,""single_degree_max"":27,""single_degree_mean"":10.472727272727273,""single_degree_min"":4,""single_edge_density"":0.19393939393939394,""unordered_pair_comparisons"":1485},""beta"":{""determinants"":55,""directed_double_edges"":1512,""directed_single_edges"":576,""double_degree_max"":36,""double_degree_mean"":27.490909090909092,""double_degree_min"":16,""double_edge_density"":0.509090909090909,""single_degree_max"":27,""single_degree_mean"":10.472727272727273,""single_degree_min"":4,""single_edge_density"":0.19393939393939394,""unordered_pair_comparisons"":1485},""pair_comparisons"":2970},""connectivity_pair_limit"":1000000,""fcidump"":{""compact_two_electron_slots"":45150,""core_integrals"":1,""exact_zero_integrals"":0,""file_bytes"":1124056,""integral_records"":26647,""isym"":1,""max_abs_integral"":33.02799415966381,""ms2"":0,""n_electrons"":10,""n_orbitals"":24,""one_electron_integrals"":202,""orbsym"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""path"":""/home/nagan/autosbd-sc26-rg/external/riken-sbd/data/h2o/fcidump.txt"",""sha256"":""a3c2302834a33dce7260e8050a3f5180e05dbba1bb748f3e2f6410a7eacbd94d"",""source_integral_doubles"":48606,""sum_abs_integrals"":783.0966481208136,""two_electron_fill_density"":0.5856921373200443,""two_electron_integrals"":26444},""log1p_method0_work_proxy"":13.243663775438133,""log1p_n_configurations"":8.0149968943483,""method0_work_proxy"":564481,""n_configurations"":3025}"
881c676bd5e6b13316c6d772c9bd74b5bb3ad4da41e54d3d42f4d5d5282d0e41,e32b1f9f4995e32632ef767be83986d9b56f33a2e05fffe2b8da7d435e2380a4,0,2026-08-01T17:09:58.035684Z,2026-08-01T17:09:58.803268Z,false,timing_ineligible;warmup,warmup,0,h2o,H2O,cc-pVDZ,h2o-prefix-0055,d0872935a2dc0f51499913dbc2f2300c4158877041671b5eb2d7406276f4b6e4,amd-cpu-16,cpu,16,0.7066397080052411,0.135051,0.002919,,,24,55,55,3025,564481,22.87109375,,"{""alpha"":{""bit_length"":24,""count"":55,""file_bytes"":1375,""occupancy_max"":5,""occupancy_mean"":5.0,""occupancy_min"":5,""occupancy_variance"":0.0,""path"":""/home/nagan/autosbd-sc26-rg/data/derived/phase_b_prefixes/h2o/AlphaDets_n0055.txt"",""sha256"":""5e4b39a5043f24f7cdaabbc08de83d9d0b1d7e7bd44d0ee17093d9434de09463"",""unique_count"":55},""beta"":{""bit_length"":24,""count"":55,""file_bytes"":1375,""occupancy_max"":5,""occupancy_mean"":5.0,""occupancy_min"":5,""occupancy_variance"":0.0,""path"":""/home/nagan/autosbd-sc26-rg/data/derived/phase_b_prefixes/h2o/AlphaDets_n0055.txt"",""sha256"":""5e4b39a5043f24f7cdaabbc08de83d9d0b1d7e7bd44d0ee17093d9434de09463"",""unique_count"":55},""beta_reuses_alpha"":true,""combined_input_sha256"":""d0872935a2dc0f51499913dbc2f2300c4158877041671b5eb2d7406276f4b6e4"",""connectivity"":{""alpha"":{""determinants"":55,""directed_double_edges"":1512,""directed_single_edges"":576,""double_degree_max"":36,""double_degree_mean"":27.490909090909092,""double_degree_min"":16,""double_edge_density"":0.509090909090909,""single_degree_max"":27,""single_degree_mean"":10.472727272727273,""single_degree_min"":4,""single_edge_density"":0.19393939393939394,""unordered_pair_comparisons"":1485},""beta"":{""determinants"":55,""directed_double_edges"":1512,""directed_single_edges"":576,""double_degree_max"":36,""double_degree_mean"":27.490909090909092,""double_degree_min"":16,""double_edge_density"":0.509090909090909,""single_degree_max"":27,""single_degree_mean"":10.472727272727273,""single_degree_min"":4,""single_edge_density"":0.19393939393939394,""unordered_pair_comparisons"":1485},""pair_comparisons"":2970},""connectivity_pair_limit"":1000000,""fcidump"":{""compact_two_electron_slots"":45150,""core_integrals"":1,""exact_zero_integrals"":0,""file_bytes"":1124056,""integral_records"":26647,""isym"":1,""max_abs_integral"":33.02799415966381,""ms2"":0,""n_electrons"":10,""n_orbitals"":24,""one_electron_integrals"":202,""orbsym"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""path"":""/home/nagan/autosbd-sc26-rg/external/riken-sbd/data/h2o/fcidump.txt"",""sha256"":""a3c2302834a33dce7260e8050a3f5180e05dbba1bb748f3e2f6410a7eacbd94d"",""source_integral_doubles"":48606,""sum_abs_integrals"":783.0966481208136,""two_electron_fill_density"":0.5856921373200443,""two_electron_integrals"":26444},""log1p_method0_work_proxy"":13.243663775438133,""log1p_n_configurations"":8.0149968943483,""method0_work_proxy"":564481,""n_configurations"":3025}"
a783c97372cbf8d7673650ab08b369dba0b15061445355881617f90e263b293f,b523c570a0322c91827b3f6bcb09c2d6e618d5d18946ad0ab716754f9db8df27,0,2026-08-01T17:09:58.937505Z,2026-08-01T17:10:00.310461Z,false,timing_ineligible;warmup,warmup,0,h2o,H2O,cc-pVDZ,h2o-prefix-0100,8f6d951383efdfa90bdfdc8fc43e537f3e939861f6d1cd6b81d4217d95861751,amd-cpu-16,cpu,16,1.3120632510108408,0.6978449999999999,0.003239,,,24,100,100,10000,2899216,24.31640625,,"{""alpha"":{""bit_length"":24,""count"":100,""file_bytes"":2500,""occupancy_max"":5,""occupancy_mean"":5.0,""occupancy_min"":5,""occupancy_variance"":0.0,""path"":""/home/nagan/autosbd-sc26-rg/data/derived/phase_b_prefixes/h2o/AlphaDets_n0100.txt"",""sha256"":""e9839cc16b450597bac2d0e1c9e8357d6de0e76b6755aab0d3e73419ab329ce3"",""unique_count"":100},""beta"":{""bit_length"":24,""count"":100,""file_bytes"":2500,""occupancy_max"":5,""occupancy_mean"":5.0,""occupancy_min"":5,""occupancy_variance"":0.0,""path"":""/home/nagan/autosbd-sc26-rg/data/derived/phase_b_prefixes/h2o/AlphaDets_n0100.txt"",""sha256"":""e9839cc16b450597bac2d0e1c9e8357d6de0e76b6755aab0d3e73419ab329ce3"",""unique_count"":100},""beta_reuses_alpha"":true,""combined_input_sha256"":""8f6d951383efdfa90bdfdc8fc43e537f3e939861f6d1cd6b81d4217d95861751"",""connectivity"":{""alpha"":{""determinants"":100,""directed_double_edges"":4640,""directed_single_edges"":1304,""double_degree_max"":66,""double_degree_mean"":46.4,""double_degree_min"":21,""double_edge_density"":0.4686868686868687,""single_degree_max"":41,""single_degree_mean"":13.04,""single_degree_min"":4,""single_edge_density"":0.1317171717171717,""unordered_pair_comparisons"":4950},""beta"":{""determinants"":100,""directed_double_edges"":4640,""directed_single_edges"":1304,""double_degree_max"":66,""double_degree_mean"":46.4,""double_degree_min"":21,""double_edge_density"":0.4686868686868687,""single_degree_max"":41,""single_degree_mean"":13.04,""single_degree_min"":4,""single_edge_density"":0.1317171717171717,""unordered_pair_comparisons"":4950},""pair_comparisons"":9900},""connectivity_pair_limit"":1000000,""fcidump"":{""compact_two_electron_slots"":45150,""core_integrals"":1,""exact_zero_integrals"":0,""file_bytes"":1124056,""integral_records"":26647,""isym"":1,""max_abs_integral"":33.02799415966381,""ms2"":0,""n_electrons"":10,""n_orbitals"":24,""one_electron_integrals"":202,""orbsym"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""path"":""/home/nagan/autosbd-sc26-rg/external/riken-sbd/data/h2o/fcidump.txt"",""sha256"":""a3c2302834a33dce7260e8050a3f5180e05dbba1bb748f3e2f6410a7eacbd94d"",""source_integral_doubles"":48606,""sum_abs_integrals"":783.0966481208136,""two_electron_fill_density"":0.5856921373200443,""two_electron_integrals"":26444},""log1p_method0_work_proxy"":14.87995125850014,""log1p_n_configurations"":9.210440366976517,""method0_work_proxy"":2899216,""n_configurations"":10000}"
ad9b859a805fe1b12ebb8c44fd5146794ababb9ccdc5f286be0456e931761030,6084d167f3e8459860fff6fc4f0d3d6c118978a564c73a93525b7e8cd0ca9a97,0,2026-08-01T17:10:00.449747Z,2026-08-01T17:10:01.519537Z,false,timing_ineligible;warmup,warmup,0,h2o,H2O,cc-pVDZ,h2o-prefix-0100,8f6d951383efdfa90bdfdc8fc43e537f3e939861f6d1cd6b81d4217d95861751,amd-l4-default,gpu,1,1.0038291969976854,0.173215,0.0035859999999999998,,,24,100,100,10000,2899216,120.95703125,192.0,"{""alpha"":{""bit_length"":24,""count"":100,""file_bytes"":2500,""occupancy_max"":5,""occupancy_mean"":5.0,""occupancy_min"":5,""occupancy_variance"":0.0,""path"":""/home/nagan/autosbd-sc26-rg/data/derived/phase_b_prefixes/h2o/AlphaDets_n0100.txt"",""sha256"":""e9839cc16b450597bac2d0e1c9e8357d6de0e76b6755aab0d3e73419ab329ce3"",""unique_count"":100},""beta"":{""bit_length"":24,""count"":100,""file_bytes"":2500,""occupancy_max"":5,""occupancy_mean"":5.0,""occupancy_min"":5,""occupancy_variance"":0.0,""path"":""/home/nagan/autosbd-sc26-rg/data/derived/phase_b_prefixes/h2o/AlphaDets_n0100.txt"",""sha256"":""e9839cc16b450597bac2d0e1c9e8357d6de0e76b6755aab0d3e73419ab329ce3"",""unique_count"":100},""beta_reuses_alpha"":true,""combined_input_sha256"":""8f6d951383efdfa90bdfdc8fc43e537f3e939861f6d1cd6b81d4217d95861751"",""connectivity"":{""alpha"":{""determinants"":100,""directed_double_edges"":4640,""directed_single_edges"":1304,""double_degree_max"":66,""double_degree_mean"":46.4,""double_degree_min"":21,""double_edge_density"":0.4686868686868687,""single_degree_max"":41,""single_degree_mean"":13.04,""single_degree_min"":4,""single_edge_density"":0.1317171717171717,""unordered_pair_comparisons"":4950},""beta"":{""determinants"":100,""directed_double_edges"":4640,""directed_single_edges"":1304,""double_degree_max"":66,""double_degree_mean"":46.4,""double_degree_min"":21,""double_edge_density"":0.4686868686868687,""single_degree_max"":41,""single_degree_mean"":13.04,""single_degree_min"":4,""single_edge_density"":0.1317171717171717,""unordered_pair_comparisons"":4950},""pair_comparisons"":9900},""connectivity_pair_limit"":1000000,""fcidump"":{""compact_two_electron_slots"":45150,""core_integrals"":1,""exact_zero_integrals"":0,""file_bytes"":1124056,""integral_records"":26647,""isym"":1,""max_abs_integral"":33.02799415966381,""ms2"":0,""n_electrons"":10,""n_orbitals"":24,""one_electron_integrals"":202,""orbsym"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""path"":""/home/nagan/autosbd-sc26-rg/external/riken-sbd/data/h2o/fcidump.txt"",""sha256"":""a3c2302834a33dce7260e8050a3f5180e05dbba1bb748f3e2f6410a7eacbd94d"",""source_integral_doubles"":48606,""sum_abs_integrals"":783.0966481208136,""two_electron_fill_density"":0.5856921373200443,""two_electron_integrals"":26444},""log1p_method0_work_proxy"":14.87995125850014,""log1p_n_configurations"":9.210440366976517,""method0_work_proxy"":2899216,""n_configurations"":10000}"
